"1733762065483","501","0","30.7","30.7"
"1733762065636","502","0","16.6","16.6"
"1733762065838","503","0","4.25","4.25"
"1733762066006","504","0","0.35","0.35"
"1733762066146","505","0","0","0"
"1733762066294","506","0","0","0"
"1733762066460","507","0","0","0"
"1733762066587","508","0","0","0"
"1733762066740","509","0","0","0"
"1733762066887","510","0","0","0"
"1733762067034","511","0","0","0"
"1733762067190","512","0","0","0"
"1733762067334","513","0","0","0"
"1733762067480","514","0","0","0"
"1733762067634","515","0","0","0"
"1733762067782","516","0","0","0"
"1733762067928","517","0","0","0"
"1733762068079","518","0","0","0"
"1733762068222","519","0","0","0"
"1733762068378","520","0","0","0"
"1733762068534","521","0","0","0"
"1733762068683","522","0","0","0"
"1733762068836","523","0","0","0"
"1733762068993","524","0","0","0"
"1733762069150","525","0","0","0"
"1733762069289","526","0","0","0"
"1733762069449","527","0","0","0"
"1733762069593","528","0","0","0"
"1733762069803","529","0","0","0"
"1733762069956","530","0","0","0"
"1733762070122","531","0","0","0"
"1733762070258","532","0","0","0"
"1733762070408","533","0","0","0"
"1733762070556","534","0","0","0"
"1733762070708","535","0","0","0"
"1733762070863","536","0","0","0"
"1733762071009","537","0","0","0"
"1733762071165","538","0","0","0"
"1733762071311","539","0","0","0"
"1733762071463","540","0","0","0"
"1733762071620","541","0","0","0"
"1733762071774","542","0","0","0"
"1733762071922","543","0","0","0"
"1733762072075","544","0","0","0"
"1733762072227","545","0","0","0"
"1733762072374","546","0","0","0"
"1733762072529","547","0","0.4","0.4"
"1733762072677","548","0","0.65","0.65"
"1733762072832","549","0","1.15","1.15"
"1733762072986","550","0","3.5","3.5"
"1733762073131","551","0","15.15","15.15"
"1733762073292","552","0","33.35","33.35"
"1733762073447","553","0","33.5","33.5"
"1733762073619","554","0","33.7","33.7"
"1733762073747","555","0","33.85","33.85"
"1733762073903","556","0","33.9","33.9"
"1733762074050","557","0","33.85","33.85"
"1733762074248","558","0","33.85","33.85"
"1733762074407","559","0","33.85","33.85"
"1733762074567","560","0","18.55","18.55"
"1733762074716","561","0","4.55","4.55"
"1733762074868","562","0","0.35","0.35"
"1733762075020","563","0","0","0"
"1733762075168","564","0","0","0"
"1733762075318","565","0","0","0"
"1733762075468","566","0","0","0"
"1733762075615","567","0","0","0"
"1733762075764","568","0","0","0"
"1733762076059","569","0","0","0"
"1733762076209","570","0","0","0"
"1733762076356","571","0","0","0"
"1733762076516","572","0","0","0"
"1733762076688","573","0","0","0"
"1733762076823","574","0","0","0"
"1733762076969","575","0","0","0"
"1733762077120","576","0","0","0"
"1733762077267","577","0","0","0"
"1733762077417","578","0","0","0"
"1733762077569","579","0","0","0"
"1733762077717","580","0","0","0"
"1733762077867","581","0","0","0"
"1733762078025","582","0","0","0"
"1733762078178","583","0","0","0"
"1733762078327","584","0","0.3","0.3"
"1733762078486","585","0","0.8","0.8"
"1733762078528","586","0","0.8","0.8"
"1733762078684","587","0","0.8","0.8"
"1733762078845","588","0","0.8","0.8"
"1733762078986","589","0","1","1"
"1733762079135","590","0","1.55","1.55"
"1733762079292","591","0","2.4","2.4"
"1733762079441","592","0","3.95","3.95"
"1733762079604","593","0","22.95","22.95"
"1733762079770","594","0","30","30"
"1733762079908","595","0","30","30"
"1733762080059","596","0","31.25","31.25"
"1733762080209","597","0","31.45","31.45"
"1733762080356","598","0","31.6","31.6"
"1733762080509","599","0","32.6","32.6"
"1733762080663","600","0","32.6","32.6"
"1733762080816","601","0","32.6","32.6"
"1733762080964","602","0","32.6","32.6"
"1733762081125","603","0","26.15","26.15"
"1733762081271","604","0","9.1","9.1"
"1733762081442","605","0","0","0"
"1733762081585","606","0","0","0"
"1733762081734","607","0","0","0"
"1733762081882","608","0","0","0"
"1733762082080","609","0","0","0"
"1733762082229","610","0","0","0"
"1733762082396","611","0","0","0"
"1733762082528","612","0","0","0"
"1733762082673","613","0","0","0"
"1733762082837","614","0","0","0"
"1733762082980","615","0","0","0"
"1733762083128","616","0","0","0"
"1733762083288","617","0","0","0"
"1733762083436","618","0","0","0"
"1733762083589","619","0","0","0"
"1733762083740","620","0","0","0"
"1733762083891","621","0","0","0"
"1733762084044","622","0","0","0"
"1733762084195","623","0","0","0"
"1733762084348","624","0","0","0"
"1733762084508","625","0","0","0"
"1733762084657","626","0","0","0"
"1733762084806","627","0","0","0"
"1733762084956","628","0","0","0"
"1733762085116","629","0","0","0"
"1733762085263","630","0","0","0"
"1733762085423","631","0","0","0"
"1733762085567","632","0","0","0"
"1733762085717","633","0","0","0"
"1733762085873","634","0","0","0"
"1733762086019","635","0","0","0"
"1733762086232","636","0","0","0"
"1733762086379","637","0","0","0"
"1733762086531","638","0","0","0"
"1733762086685","639","0","0","0"
"1733762086851","640","0","0","0"
"1733762086991","641","0","0","0"
